frame,timestamp,hip_flex_L_deg,knee_flex_L_deg,ankle_dorsi_L_deg,hip_flex_R_deg,knee_flex_R_deg,ankle_dorsi_R_deg
362,12.0636,10.493808478434687,172.74471923760672,159.48903322317537,14.009114786472196,175.88665494939426,97.92311917865626
363,12.097,9.451799567278385,173.66241945477336,125.11960223013452,13.256391321848582,176.3921858600899,96.9084941936981
364,12.1303,7.117011909234236,175.3326507108929,148.28996807445768,12.125322974092683,177.10589743611544,95.17546474622878
365,12.1636,6.755267573586536,174.73182778533095,138.87303938930617,10.879307140134983,177.68329387674012,95.34517679297957
366,12.1969,6.468497581602605,173.82562601298187,136.6913046218807,9.643694756717537,178.54716661974564,93.33286032743386
367,12.2303,6.126933005494152,172.8606689903015,126.2224359773711,8.177143213465797,179.59042806836007,94.53515504341617
368,12.2636,5.021990284576816,173.48936921455504,140.27753432168544,7.714227394298803,179.47096696571637,93.32417943301657
369,12.2969,5.819788997638739,171.76070178570498,123.4902138625211,7.352379359892382,178.2240882894239,71.82413692963074
370,12.3302,6.18075538165931,171.12759531380124,82.44383625770062,6.298124367629725,175.99812607785987,43.031376466605934
371,12.3636,6.89382550596622,169.8467116533628,47.32314291585993,4.758307881440373,172.414190097741,21.620528053265872
372,12.3969,6.732047342700696,170.01346199177272,41.07930936428994,3.6339967028221167,169.7564668996142,12.849831929806669
373,12.4302,6.534038496180244,169.85445045132113,45.47410572747614,2.7200022756413773,167.91526761201612,22.49921361435773
374,12.4635,6.13324906459934,170.02261535910824,46.41367359266252,2.758298361905588,166.56741438593934,1.7205898759002594
375,12.4969,5.525549816453122,170.55464976565855,51.936612930174476,2.5311404775941355,166.55544938874084,102.39935671385622
376,12.5302,4.94301071861355,171.21663714718977,65.4506102741542,2.7263109939062815,167.2685599121645,170.8824406641674
377,12.5635,3.695348487189335,172.31241637696652,61.23262429532369,2.1316132430030734,165.8760405553377,175.21806166224303
378,12.5968,3.689440327001023,172.02567524616003,52.859393622728135,5.324528092663854,171.20134117172418,172.58664988681778
379,12.6302,3.5687929759604913,171.94549219984313,51.075295867000875,5.798078672532938,171.9667234534008,169.18143228505082
380,12.6635,3.5010739696899122,172.04842399256216,38.12998874559605,6.458816378718666,173.79039286679307,
381,12.6968,3.5121607128272103,172.05906642938285,36.54296347572446,6.854329640693891,174.1892658756515,
382,12.7301,3.256732672236808,172.98792725456263,28.004140011611753,6.650842865731647,174.0619837035933,
383,12.7635,2.393606967284768,175.37728415481496,22.308619598677126,6.672988019381819,174.55712752545557,
384,12.7968,2.9871661399826053,175.6563566919692,16.388194457008012,,,
385,12.8301,4.426971647479377,174.34047489869084,5.107638292080111,,,
386,12.8634,6.305445977268619,172.48182047259252,6.466230257230194,,,
387,12.8968,6.9545420191708445,172.0256408197772,8.807906850111067,13.20189789237969,177.34286098262697,
388,12.9301,8.568209376875416,170.4597391737894,7.929664583556871,14.561125705106235,175.82067945413192,
389,12.9634,9.903050280786601,169.4906678036961,9.831193435601392,15.767952326295756,174.64852727839303,
390,12.9967,13.096767364996936,166.47837765010055,11.98256354249807,16.113418233089305,173.84791254417163,
391,13.0301,15.524110996754303,164.17047729294472,56.97912202318595,16.46591429508271,173.47837996810316,
392,13.0634,16.799725267545057,163.07421161461625,57.24482345256358,15.963896313425835,174.47672189057374,
393,13.0967,16.445146522897403,163.93681968183154,86.78392277896421,15.144744733258108,175.545798037544,
394,13.13,16.059987307160668,164.27468049603596,115.972296022545,14.262324851835274,176.36852537914277,
395,13.1634,15.404184964320223,165.0761276840995,132.9285470803859,14.084785489223748,176.07842880298077,
396,13.1967,13.599314627166109,167.1864884374873,135.13824228811922,12.869418626716708,176.57283500786934,
397,13.23,11.325363601983497,169.6185879086959,137.73054801015047,11.809286716021916,177.2520918651967,133.66044721891268
398,13.2633,9.801269395636666,170.92121159719332,146.2536514513733,10.5283737870663,178.20391428587115,144.01238355212035
399,13.2967,9.109133520277453,171.17987174372806,150.23510573274908,9.595956436874076,178.7930106295955,149.18517101217867
400,13.33,8.618052236506685,171.01977951811318,155.73860345921676,9.16890537827112,179.35877117735964,144.09462067303645
401,13.3633,7.3549580438779,171.64992997453126,98.760278000015,8.346779039531953,179.66394315262434,29.288767874143105
402,13.3966,6.000755431305947,172.78492734947793,45.058712800838975,6.718737122949449,177.17721463823716,0.7294812357675085
403,13.43,5.373008866529858,173.4320377296353,50.4717064870666,5.612203229324905,175.5919361067095,3.5146404769317314
404,13.4633,5.1220675171686025,173.68736028496184,41.56368523623567,4.9623381726588605,174.1813604522509,4.238939574196252
405,13.4966,4.580211969088737,174.3666753985874,40.58042670424669,3.6612562648455196,172.04597126771944,2.1529627891003145
406,13.5299,4.107685446967594,174.8519486489337,54.451111108232254,2.0993451933790084,170.62687193691744,7.214878248749272
407,13.5633,3.83909263879292,175.25704407901173,53.3422494633685,2.4931616503129135,170.61491597660736,17.17635842537217
408,13.5966,3.8485103462934944,175.240997679501,47.59303967057983,2.3373058591238305,170.54171632426477,66.80356933630334
409,13.6299,4.006391471627239,174.87305157456333,49.95189945339828,2.290610042638491,170.76020427676562,112.0218827782054
410,13.6632,4.17585463863486,174.6364761653656,51.03664649804588,3.275402640920106,172.39793557582365,163.28017119645278
411,13.6966,4.1650324279438,174.49947964954342,42.87968747449543,3.0633655806567504,173.20062717760334,
412,13.7299,4.432668468689883,174.1615822702638,33.49674635487858,3.6302141592966564,174.16789195127103,
413,13.7632,2.8957619734666196,176.5418435292106,17.55946575057888,3.8654611698516987,174.88502007334606,
414,13.7965,2.719321999123565,177.99062654081763,9.68257515483836,5.1249233459790275,176.5092751618148,
415,13.8299,2.454031674527073,179.45276842528085,8.30575672717697,5.609274446445738,176.89132836377885,
416,13.8632,4.112228844718516,178.55729745072014,7.779943856469885,7.449605194569131,179.1855140338175,
417,13.8965,6.521925154521227,176.9313910960098,7.453502011044179,9.908037102758442,178.4281642887816,
418,13.9298,6.567387800940082,177.0848349793663,7.14154768610274,10.619655276155129,176.99428284823577,
419,13.9632,7.5223589234612405,175.9751132025987,5.379754569070826,11.30993247402023,176.34178312224265,
420,13.9965,7.27144555058112,175.49035588694835,1.0522733967614784,11.487019174713112,176.220466548252,
421,14.0298,8.214520406434133,173.8281883802681,8.26213768206378,12.147386375908695,175.67203699326126,
422,14.0631,8.530765609948162,172.69135897466722,14.776175991497041,12.50135405552038,176.11220388095157,
423,14.0965,8.291708593784506,172.55420789008838,16.93797195881959,11.754587544223341,177.23969826048565,
424,14.1298,9.015057448546486,170.90854822404012,22.770189272506286,11.195111426299945,178.06213628835064,
425,14.1631,9.235559093165932,169.99334642088422,52.35303914112839,11.014933927660763,178.7674731041465,
426,14.1964,9.201050346339002,170.41493543393747,38.27579403436735,11.798792449731309,178.16872995163192,
427,14.2298,9.785588893275246,169.355819284096,50.481599923280555,12.106333151107151,177.87329243161022,
428,14.2631,9.064547486024253,169.88796707429552,110.20302006745369,12.187337532917013,177.79615689415454,146.6312845157136
429,14.2964,7.973271232570312,171.13155505721863,123.61334927745725,12.250718587854692,177.51254838135628,173.02943539650337
430,14.3297,7.691161751941081,170.7562657101691,127.3749710549018,12.13508998030494,177.06090372375382,179.7336714960305
431,14.3631,7.765166018425418,170.57455161259182,79.80895202107,12.645939977749663,175.89862685546834,176.34409810583705
432,14.3964,7.474514014242914,170.88656890822128,61.7960317453861,11.440075985606029,176.8182487631483,174.93379348686383
433,14.4297,6.269067388651479,172.12642837378618,45.88504868443786,9.676271099772293,178.53226485290898,154.5184684267009
434,14.463,4.8185001689143405,173.29331182434478,38.84391869296786,6.853635171650296,178.66330602168762,13.384758057696672
435,14.4964,3.305490039772394,174.72770800864382,38.06345732030576,4.723658599161297,175.52484994482387,15.076201260980383
436,14.5297,1.856587512410897,176.13807697579094,27.326504066449417,3.262033477396699,173.44724680534438,14.169007735121653
437,14.563,1.0946905918530092,176.86572336520425,25.68447019302866,2.030914236853107,171.3353034866161,13.900826681250578
438,14.5963,0.6355847941703132,177.0835698247188,29.213958781695254,0.827318374814638,168.98910784978682,16.988292863047633
439,14.6297,1.084333229288461,176.32778826330616,32.434408872444095,0.20834737080618027,167.45256535086762,12.666488169170549
440,14.663,1.3468313314425586,175.83497624143183,30.598388968187294,0.90459503373269,166.67725603107826,3.5374897846691624
441,14.6963,1.6035066224471848,175.19893560370204,32.94448346252051,0.802690451964807,166.1854263238399,13.86698062046193
442,14.7296,3.0081395136432434,173.16187457790926,38.75050487489639,1.0015724356557598,168.91762486318723,47.44640945953742
443,14.763,3.7674834401987596,172.16958443845024,50.4737036371084,2.1911175755890326,171.0191730648148,100.09102032411376
444,14.7963,4.7345501575505295,170.7264186122619,42.99452765820675,2.87779628399187,172.27791010202785,106.31047931946303
445,14.8296,4.647260935180725,170.77561942491099,36.09781992535309,3.4930743024086723,173.98982654454804,90.29222121704336
446,14.8629,4.647260935180725,170.8302849184174,32.953725414959706,4.165164068842159,175.61820406149803,121.74555052099194
447,14.8963,5.011579115167024,170.40489107571605,29.106537716862476,5.330825522428825,177.94177519226736,
448,14.9296,5.275263757478342,170.12554811715628,19.363300849212578,5.611052272543986,178.56804807663266,
449,14.9629,5.8097830879270305,169.48711312035218,14.783025780744424,6.340191745909863,179.308389706601,
450,14.9962,6.546290783294069,168.36660436235888,7.620008646969353,6.850756661779883,179.85960871300108,
451,15.0296,7.907162702958431,167.37191644804162,4.596165220126267,7.765166018425248,178.9595553870695,
452,15.0629,9.612924085375653,165.41356051233052,1.184625524409313,9.243765423695095,177.22779538666867,
453,15.0962,10.87352039525507,164.47211135974987,2.051806042495116,10.469174257711416,176.54993504080363,
454,15.1295,11.018035103783575,165.40018467202788,2.71372877444324,12.755699106537122,173.6219776059011,
455,15.1629,11.729060180781289,164.8425712603637,1.436274985887536,12.281613045412882,174.89563280544218,
456,15.1962,12.148347448422328,165.28788234011267,1.8099218783943627,12.656462409578694,175.27151829874603,79.82627672578035
457,15.2295,11.737186146662225,166.72847235363693,14.528958291617897,12.560237096845583,175.64062987284754,75.31605933741056
458,15.2628,11.711186441445648,167.8534436742879,28.507856820120082,13.334411122035704,175.27382524989162,88.10160043582886
459,15.2962,11.053958989350576,169.76841199064765,20.67906334404941,13.339248903363455,175.28134753016346,85.19347840076315
460,15.3295,9.462322208025626,172.83195476449671,60.67486276763424,13.326946970613221,174.74510496823564,83.83710049414724
461,15.3628,9.145287622801504,173.6762277509533,67.1953781043445,13.072608771297269,174.59262930459718,84.38017041299247
462,15.3961,9.989407426236767,172.65453850291487,68.65707126666722,12.015418406955632,175.00737542861765,86.4807378092108
463,15.4295,10.977545893830609,170.75815869509773,59.11622356535834,10.637214509290061,175.72117792835624,84.70251925261788
464,15.4628,10.715896696580444,170.9390586817836,35.437881918677476,9.0865148867166,177.03485253990155,76.7536162244806
465,15.4961,9.90580554158322,171.3815233999419,19.145499737872626,7.149248015679973,179.04139554256025,46.14373524317568
466,15.5294,8.864623388410735,171.5974293330201,6.8903266384617154,5.425794874810379,178.65363490869692,18.182590608465034
467,15.5628,7.941104020711919,171.41203563053628,22.449961569409,3.524635061698632,176.3206523409425,13.149246427312676
468,15.5961,7.408975985977293,171.66697866125003,32.273520439444155,2.214755127319222,174.65745826914525,10.286994750101115
469,15.6294,8.042894233505365,169.9216020452015,29.79194285538017,1.2025973648524086,172.72346224593818,10.17875335520526
470,15.6627,7.715026526479278,169.78335065923906,21.94233196613476,1.2259871279550225,171.62365379063243,20.32917850318509
471,15.6961,7.877080438783423,169.06633911306707,18.391155878955686,1.0271051347518778,171.38619925720286,32.63278312854459
472,15.7294,8.088392257534963,168.12210754939264,17.854934947641254,1.9280407357053946,173.03909825728087,49.037056646281656
473,15.7627,8.665048600574437,167.14560849694487,29.15136444399559,2.276962775049128,174.693938911371,75.75031624542031
474,15.796,8.997945119440658,166.54762790003545,35.701572644395014,3.04238548662795,176.49165901552718,92.9115957369247
475,15.8294,9.494357865583538,165.6816016999403,61.21347059094438,4.05355423183147,178.49529248552543,111.71850163680824
476,15.8627,9.622994191549367,165.4467630607877,65.27088089781147,4.838306290276819,179.4999605011511,110.37917411965505
477,15.896,9.237129399836704,165.82477843861287,105.04501436034772,5.265326954736679,178.3785369694743,111.81948113766086
478,15.9293,9.365511633560914,165.51445878431278,98.12049033306279,5.418956997670307,178.52622923136707,115.90074572064948
479,15.9627,9.218926138107406,165.85083111422963,100.59386824908945,5.2149282913012485,179.0717984840921,112.27832440168423
480,15.996,8.723380641682922,167.04701074654304,24.380851054193243,5.665566993909522,178.43394640949236,100.89556572577482
481,16.0293,8.60967178077351,168.05108645138012,4.8873994668242915,7.138815910174799,176.77943295389267,88.80806212983859
482,16.0626,8.60967178077351,168.57015574677803,12.8281522738896,8.612352482153767,174.861711080446,88.94544565405637
483,16.096,9.191821865391887,168.4340908563809,6.772792633222252,10.275977250762423,173.39057715177827,79.81364384580216
484,16.1293,9.897559806320146,168.46034651627116,4.899315618075946,10.76427488060449,173.55355620824534,77.7990295944213
485,16.1626,10.566424977208442,167.9572065129785,7.5248751708138,12.586682214228915,172.05132825777162,74.05205705397877
486,16.1959,11.35330550094568,167.5583045779238,11.004916042037593,14.294214617613648,170.85786708459253,77.352060658064
